Date,Daily Return,,,,,,
2005-06-09,-0.00083252,,,,,,
2005-06-10,-0.011253764,,,,,,
2005-06-13,-0.006007239,,,,,,
2005-06-14,-0.006573058,,,,,,
2005-06-15,0.001814025,,,,,,
2005-06-16,0.005007305,,,,,,
2005-06-17,-0.00010564,,,,,,
2005-06-20,-0.001696379,,,,,,
2005-06-21,0.007327229,,,,,,
2005-06-22,0.012122872,,,,,,
2005-06-23,-0.001041704,,,,,,
2005-06-24,0.005004523,,,,,,
2005-06-27,0.00269742,,,,,,
2005-06-28,-0.006828314,,,,,,
2005-06-29,-0.001562695,,,,,,
2005-06-30,0.008972752,,,,,,
2005-07-01,-0.012119529,,,,,,
2005-07-05,-0.009454505,,,,,,
2005-07-06,0.005515015,,,,,,
2005-07-07,0.002108686,,,,,,
2005-07-08,-0.004104179,,,,,,
2005-07-11,0,,,,,,
2005-07-12,-0.005600735,,,,,,
2005-07-13,-0.001487375,,,,,,
2005-07-14,-0.002554857,,,,,,
2005-07-15,0.002667702,,,,,,
2005-07-18,-0.007449158,,,,,,
2005-07-19,0.003537995,,,,,,
2005-07-20,0.005449337,,,,,,
2005-07-21,-0.013601733,,,,,,
2005-07-22,0.007756777,,,,,,
2005-07-25,-0.003634641,,,,,,
2005-07-26,0.001608615,,,,,,
2005-07-27,-0.001606032,,,,,,
2005-07-28,0.008904067,,,,,,
2005-07-29,-0.009889106,,,,,,
2005-08-01,-0.003718961,,,,,,
2005-08-02,-0.003246125,,,,,,
2005-08-03,0.004884975,,,,,,
2005-08-04,-0.002052872,,,,,,
2005-08-05,-0.007793605,,,,,,
2005-08-08,-0.001854852,,,,,,
2005-08-09,0.003716667,,,,,,
2005-08-10,-0.001088584,,,,,,
2005-08-11,0.00697641,,,,,,
2005-08-12,0.010176813,,,,,,
2005-08-15,-0.002572906,,,,,,
2005-08-16,0.006984004,,,,,,
2005-08-17,-0.006615078,,,,,,
2005-08-18,0.007410968,,,,,,
2005-08-19,-0.000105966,,,,,,
2005-08-22,-0.001066481,,,,,,
2005-08-23,0.004590056,,,,,,
2005-08-24,0.000956161,,,,,,
2005-08-25,0.003185043,,,,,,
2005-08-26,-0.000317416,,,,,,
2005-08-29,0.001270222,,,,,,
2005-08-30,0.006342186,,,,,,
2005-08-31,0.00840521,,,,,,
2005-09-01,-0.006021627,,,,,,
2005-09-02,0.000841515,,,,,,
2005-09-06,-0.007041065,,,,,,
2005-09-07,-0.009418751,,,,,,
2005-09-08,0.001068552,,,,,,
2005-09-09,0.003201599,,,,,,
2005-09-12,-0.006914877,,,,,,
2005-09-13,0.005248943,,,,,,
2005-09-14,-0.003836616,,,,,,
2005-09-15,-0.008236931,,,,,,
2005-09-16,-0.006579495,,,,,,
2005-09-19,0.002171822,,,,,,
2005-09-20,0.002599659,,,,,,
2005-09-21,0.009293813,,,,,,
2005-09-22,-0.000963668,,,,,,
2005-09-23,-0.007501783,,,,,,
2005-09-26,-0.004535393,,,,,,
2005-09-27,0.001410177,,,,,,
2005-09-28,0.006715487,,,,,,
2005-09-29,-0.004519101,,,,,,
2005-09-30,-0.003458868,,,,,,
2005-10-03,-0.007817484,,,,,,
2005-10-04,0.003292778,,,,,,
2005-10-05,0.004375047,,,,,,
2005-10-06,-0.003812477,,,,,,
2005-10-07,0.004046035,,,,,,
2005-10-10,-0.000653803,,,,,,
2005-10-11,-0.002070318,,,,,,
2005-10-12,-0.009716971,,,,,,
2005-10-13,-0.003638834,,,,,,
2005-10-14,-0.001548777,,,,,,
2005-10-17,-0.000221445,,,,,,
2005-10-18,0.001107932,,,,,,
2005-10-19,0.000443702,,,,,,
2005-10-20,0.002656396,,,,,,
2005-10-21,0.009272648,,,,,,
2005-10-24,-0.007766211,,,,,,
2005-10-25,-0.008598089,,,,,,
2005-10-26,-0.007338173,,,,,,
2005-10-27,0.00358464,,,,,,
2005-10-28,0.000111332,,,,,,
2005-10-31,0.001897083,,,,,,
2005-11-01,-0.001152157,,,,,,
2005-11-02,-0.004704379,,,,,,
2005-11-03,-0.006752038,,,,,,
2005-11-04,-0.00158566,,,,,,
2005-11-07,0.003403329,,,,,,
2005-11-08,0.009726784,,,,,,
2005-11-09,-0.010304016,,,,,,
2005-11-10,0.012222001,,,,,,
2005-11-11,0.00055912,,,,,,
2005-11-14,-0.007486935,,,,,,
2005-11-15,0.006530486,,,,,,
2005-11-16,0.010514207,,,,,,
2005-11-17,0.002435684,,,,,,
2005-11-18,-0.004638288,,,,,,
2005-11-21,0.002995267,,,,,,
2005-11-22,0.001326922,,,,,,
2005-11-23,-0.003865648,,,,,,
2005-11-25,0.003659461,,,,,,
2005-11-28,0.004971908,,,,,,
2005-11-29,-0.009454708,,,,,,
2005-11-30,-0.00110929,,,,,,
2005-12-01,-0.00156356,,,,,,
2005-12-02,0.00033533,,,,,,
2005-12-05,-0.004468812,,,,,,
2005-12-06,0.010212394,,,,,,
2005-12-07,-0.003777067,,,,,,
2005-12-08,0.006469355,,,,,,
2005-12-09,-0.007868204,,,,,,
2005-12-12,-0.001897835,,,,,,
2005-12-13,0.003692795,,,,,,
2005-12-14,0.010255534,,,,,,
2005-12-15,-0.002427603,,,,,,
2005-12-16,0.003318578,,,,,,
2005-12-19,0.000992611,,,,,,
2005-12-20,-0.001211842,,,,,,
2005-12-21,-0.001764267,,,,,,
2005-12-22,0.007953295,,,,,,
2005-12-23,0.006138506,,,,,,
2005-12-27,0.008169546,,,,,,
2005-12-28,-0.002788064,,,,,,
2005-12-29,0.002175576,,,,,,
2005-12-30,-0.002279388,,,,,,
2006-01-03,-0.001306356,,,,,,
2006-01-04,0.002398142,,,,,,
2006-01-05,-0.001197248,,,,,,
2006-01-06,-0.001849186,,,,,,
2006-01-09,0.000653806,,,,,,
2006-01-10,-0.008062234,,,,,,
2006-01-11,-0.001647937,,,,,,
2006-01-12,0.006711771,,,,,,
2006-01-13,0.005791473,,,,,,
2006-01-17,0.004455465,,,,,,
2006-01-18,-0.000323606,,,,,,
2006-01-19,-0.002922907,,,,,,
2006-01-20,0.002605241,,,,,,
2006-01-23,-0.00032479,,,,,,
2006-01-24,-0.004872522,,,,,,
2006-01-25,-0.010882048,,,,,,
2006-01-26,-0.004290215,,,,,,
2006-01-27,0,,,,,,
2006-01-30,-0.000994047,,,,,,
2006-01-31,0.002765046,,,,,,
2006-02-01,-0.0034204,,,,,,
2006-02-02,0.001888757,,,,,,
2006-02-03,0.007094121,,,,,,
2006-02-06,0.001981359,,,,,,
2006-02-07,-0.004723717,,,,,,
2006-02-08,-0.002319098,,,,,,
2006-02-09,0.004536369,,,,,,
2006-02-10,-0.005505828,,,,,,
2006-02-13,0.000110197,,,,,,
2006-02-14,-0.003543328,,,,,,
2006-02-15,0.00244557,,,,,,
2006-02-16,0.000221537,,,,,,
2006-02-17,0.007979528,,,,,,
2006-02-21,-0.001650124,,,,,,
2006-02-22,0.006829182,,,,,,
2006-02-23,-0.002516677,,,,,,
2006-02-24,-0.001535954,,,,,,
2006-02-27,-0.001646207,,,,,,
2006-02-28,0.004950795,,,,,,
2006-03-01,-0.00604307,,,,,,
2006-03-02,-0.006962384,,,,,,
2006-03-03,-0.00578745,,,,,,
2006-03-06,-0.008731122,,,,,,
2006-03-07,0.000677369,,,,,,
2006-03-08,-0.000338526,,,,,,
2006-03-09,0.000338641,,,,,,
2006-03-10,-0.003724528,,,,,,
2006-03-13,-0.000793255,,,,,,
2006-03-14,0.006689221,,,,,,
2006-03-15,-0.00540495,,,,,,
2006-03-16,0.009057245,,,,,,
2006-03-17,-0.003029563,,,,,,
2006-03-20,0.001575591,,,,,,
2006-03-21,-0.005169624,,,,,,
2006-03-22,0.002146875,,,,,,
2006-03-23,-0.003155994,,,,,,
2006-03-24,0.007349484,,,,,,
2006-03-27,-0.00370397,,,,,,
2006-03-28,-0.009351187,,,,,,
2006-03-29,-0.004776836,,,,,,
2006-03-30,-0.006970211,,,,,,
2006-03-31,-0.000345332,,,,,,
2006-04-03,0.000323502,,,,,,
2006-04-04,-0.001039714,,,,,,
2006-04-05,0.001387866,,,,,,
2006-04-06,-0.00762073,,,,,,
2006-04-07,-0.009774956,,,,,,
2006-04-10,0.001880967,,,,,,
2006-04-11,0.003518587,,,,,,
2006-04-12,-0.006078342,,,,,,
2006-04-13,-0.007055551,,,,,,
2006-04-17,0.003671651,,,,,,
2006-04-18,0.001770001,,,,,,
2006-04-19,-0.006125118,,,,,,
2006-04-20,-0.000829467,,,,,,
2006-04-21,0.005811628,,,,,,
2006-04-24,0.004009311,,,,,,
2006-04-25,-0.011863105,,,,,,
2006-04-26,-0.001663513,,,,,,
2006-04-27,0.001310058,,,,,,
2006-04-28,0.000713283,,,,,,
2006-05-01,-0.007515448,,,,,,
2006-05-02,0.00264365,,,,,,
2006-05-03,-0.002157371,,,,,,
2006-05-04,-0.001681952,,,,,,
2006-05-05,0.006017078,,,,,,
2006-05-08,0.000597966,,,,,,
2006-05-09,-0.000597608,,,,,,
2006-05-10,0.001793544,,,,,,
2006-05-11,-0.004894989,,,,,,
2006-05-12,-0.008278955,,,,,,
2006-05-15,0.003992699,,,,,,
2006-05-16,0.007471512,,,,,,
2006-05-17,-0.006220952,,,,,,
2006-05-18,0.013602487,,,,,,
2006-05-19,0.002611535,,,,,,
2006-05-22,0.002132761,,,,,,
2006-05-23,-0.000591177,,,,,,
2006-05-24,0.000472993,,,,,,
2006-05-25,-0.003900468,,,,,,
2006-05-26,-0.000711802,,,,,,
2006-05-30,-0.000474959,,,,,,
2006-05-31,-0.005941156,,,,,,
2006-06-01,0.004464307,,,,,,
2006-06-02,0.012901061,,,,,,
2006-06-05,-0.001296814,,,,,,
2006-06-06,0.004723926,,,,,,
2006-06-07,0.000234683,,,,,,
2006-06-08,0.001997137,,,,,,
2006-06-09,0.005277751,,,,,,
2006-06-12,0.000817027,,,,,,
2006-06-13,0.000699431,,,,,,
2006-06-14,-0.010018267,,,,,,
2006-06-15,-0.005764563,,,,,,
2006-06-16,-0.00224893,,,,,,
2006-06-19,-0.001423509,,,,,,
2006-06-20,-0.001662574,,,,,,
2006-06-21,0.000238185,,,,,,
2006-06-22,-0.005709665,,,,,,
2006-06-23,-0.002034417,,,,,,
2006-06-26,-0.001917607,,,,,,
2006-06-27,0.004924195,,,,,,
2006-06-28,-0.005258504,,,,,,
2006-06-29,0.003364114,,,,,,
2006-06-30,0.009699935,,,,,,
2006-07-03,-0.000989064,,,,,,
2006-07-05,-0.007984279,,,,,,
2006-07-06,0.006126383,,,,,,
2006-07-07,0.006447922,,,,,,
2006-07-10,0.000948777,,,,,,
2006-07-11,0.003201321,,,,,,
2006-07-12,0.000236154,,,,,,
2006-07-13,0.0038979,,,,,,
2006-07-14,0.000588499,,,,,,
2006-07-17,0.001528235,,,,,,
2006-07-18,-0.008571206,,,,,,
2006-07-19,0.009473731,,,,,,
2006-07-20,0.002933033,,,,,,
2006-07-21,-0.00187101,,,,,,
2006-07-24,-0.000585666,,,,,,
2006-07-25,-0.002932215,,,,,,
2006-07-26,0.003645725,,,,,,
2006-07-27,-0.001523262,,,,,,
2006-07-28,0.005750661,,,,,,
2006-07-31,0.001283269,,,,,,
2006-08-01,-9.37274E-05,,,,,,
2006-08-02,0.003745062,,,,,,
2006-08-03,0.000232929,,,,,,
2006-08-04,0.006060703,,,,,,
2006-08-07,0.000579489,,,,,,
2006-08-08,-0.002200207,,,,,,
2006-08-09,-0.003249096,,,,,,
2006-08-10,-0.001513238,,,,,,
2006-08-11,-0.004313511,,,,,,
2006-08-14,-0.001756673,,,,,,
2006-08-15,0.008445357,,,,,,
2006-08-16,0.006746534,,,,,,
2006-08-17,-0.000345744,,,,,,
2006-08-18,0.002888402,,,,,,
2006-08-21,0.003573306,,,,,,
2006-08-22,0.000344468,,,,,,
2006-08-23,0.000458992,,,,,,
2006-08-24,0.001835989,,,,,,
2006-08-25,0.00148894,,,,,,
2006-08-28,0.000914906,,,,,,
2006-08-29,0.001371192,,,,,,
2006-08-30,0.00262447,,,,,,
2006-08-31,0.002389285,,,,,,
2006-09-01,0.000342145,,,,,,
2006-09-05,-0.006267108,,,,,,
2006-09-06,-0.001375547,,,,,,
2006-09-07,0.001952003,,,,,,
2006-09-08,0.000802053,,,,,,
2006-09-11,-0.000915713,,,,,,
2006-09-12,0.005042561,,,,,,
2006-09-13,0.000455872,,,,,,
2006-09-14,-0.002279176,,,,,,
2006-09-15,-0.000799369,,,,,,
2006-09-18,-0.001600823,,,,,,
2006-09-19,0.011222886,,,,,,
2006-09-20,0.001472479,,,,,,
2006-09-21,0.009159642,,,,,,
2006-09-22,0.00493051,,,,,,
2006-09-25,0.007024714,,,,,,
2006-09-26,-0.004208522,,,,,,
2006-09-27,-0.002889949,,,,,,
2006-09-28,-0.001673132,,,,,,
2006-09-29,-0.001228683,,,,,,
2006-10-02,0.002740069,,,,,,
2006-10-03,-0.00134382,,,,,,
2006-10-04,0.007288314,,,,,,
2006-10-05,-0.007013572,,,,,,
2006-10-06,-0.010425428,,,,,,
2006-10-09,0.002718829,,,,,,
2006-10-10,-0.007909156,,,,,,
2006-10-11,-0.002960794,,,,,,
2006-10-12,0.00057102,,,,,,
2006-10-13,-0.005022976,,,,,,
2006-10-16,0.004474758,,,,,,
2006-10-17,0.00080001,,,,,,
2006-10-18,0.002053901,,,,,,
2006-10-19,-0.001822343,,,,,,
2006-10-20,-0.001026951,,,,,,
2006-10-23,-0.003997698,,,,,,
2006-10-24,0,,,,,,
2006-10-25,0.00791256,,,,,,
2006-10-26,0.006485774,,,,,,
2006-10-27,0.004634837,,,,,,
2006-10-30,0.00281223,,,,,,
2006-10-31,0.007742748,,,,,,
2006-11-01,0.005532924,,,,,,
2006-11-02,-0.004112661,,,,,,
2006-11-03,-0.011831551,,,,,,
2006-11-06,0.002936804,,,,,,
2006-11-07,0.004617436,,,,,,
2006-11-08,0.003587915,,,,,,
2006-11-09,-0.000559209,,,,,,
2006-11-10,0.004359503,,,,,,
2006-11-13,-0.000222314,,,,,,
2006-11-14,0.00389523,,,,,,
2006-11-15,-0.003770301,,,,,,
2006-11-16,-0.004562239,,,,,,
2006-11-17,0.005702075,,,,,,
2006-11-20,0.001556106,,,,,,
2006-11-21,0.002441953,,,,,,
2006-11-22,0.001661238,,,,,,
2006-11-24,0.001768877,,,,,,
2006-11-27,0.003641053,,,,,,
2006-11-28,0.002089731,,,,,,
2006-11-29,-0.002304631,,,,,,
2006-11-30,0.006598708,,,,,,
2006-12-01,0.002544207,,,,,,
2006-12-04,0.001750199,,,,,,
2006-12-05,-0.004695315,,,,,,
2006-12-06,-0.001974992,,,,,,
2006-12-07,-0.000769182,,,,,,
2006-12-08,-0.007260923,,,,,,
2006-12-11,0.004322261,,,,,,
2006-12-12,0.002095598,,,,,,
2006-12-13,-0.00891829,,,,,,
2006-12-14,-0.003665813,,,,,,
2006-12-15,0.000556834,,,,,,
2006-12-18,0.000334096,,,,,,
2006-12-19,-0.001336159,,,,,,
2006-12-20,-0.000111815,,,,,,
2006-12-21,0.005020733,,,,,,
2006-12-22,-0.00765975,,,,,,
2006-12-26,0.003020216,,,,,,
2006-12-27,-0.007353042,,,,,,
2006-12-28,-0.002254347,,,,,,
2006-12-29,-0.000790839,,,,,,
2007-01-03,0.007124192,,,,,,
2007-01-04,0.006062792,,,,,,
2007-01-05,-0.00435192,,,,,,
2007-01-08,0.001793291,,,,,,
2007-01-09,0,,,,,,
2007-01-10,-0.004475144,,,,,,
2007-01-11,-0.005844996,,,,,,
2007-01-12,-0.004635427,,,,,,
2007-01-16,0.002157715,,,,,,
2007-01-17,-0.003060196,,,,,,
2007-01-18,0.003069589,,,,,,
2007-01-19,-0.002720081,,,,,,
2007-01-22,0.002386989,,,,,,
2007-01-23,-0.006576042,,,,,,
2007-01-24,-0.000114453,,,,,,
2007-01-25,-0.007191148,,,,,,
2007-01-26,-0.000804209,,,,,,
2007-01-29,-0.002186498,,,,,,
2007-01-30,0.001153109,,,,,,
2007-01-31,0.008408433,,,,,,
2007-02-01,-0.001203926,,,,,,
2007-02-02,0.001262391,,,,,,
2007-02-05,0.001376354,,,,,,
2007-02-06,0.0054968,,,,,,
2007-02-07,0.002961545,,,,,,
2007-02-08,0.000794688,,,,,,
2007-02-09,-0.005673501,,,,,,
2007-02-12,-0.002282164,,,,,,
2007-02-13,-0.002173199,,,,,,
2007-02-14,0.009514145,,,,,,
2007-02-15,0.002951868,,,,,,
2007-02-16,0.003510313,,,,,,
2007-02-20,0.002256023,,,,,,
2007-02-21,-0.001688437,,,,,,
2007-02-22,-0.005412025,,,,,,
2007-02-23,0.00714197,,,,,,
2007-02-26,0.006640429,,,,,,
2007-02-27,0.012636331,,,,,,
2007-02-28,-0.004527703,,,,,,
2007-03-01,-0.000634596,,,,,,
2007-03-02,0.005014276,,,,,,
2007-03-05,0.001662605,,,,,,
2007-03-06,-0.002988192,,,,,,
2007-03-07,0.003885333,,,,,,
2007-03-08,-0.000884748,,,,,,
2007-03-09,-0.0105139,,,,,,
2007-03-12,0.003914231,,,,,,
2007-03-13,0.006016671,,,,,,
2007-03-14,-0.004541045,,,,,,
2007-03-15,-0.000110833,,,,,,
2007-03-16,-0.000222923,,,,,,
2007-03-19,-0.002114112,,,,,,
2007-03-20,0.000556778,,,,,,
2007-03-21,0.000446358,,,,,,
2007-03-22,-0.00791105,,,,,,
2007-03-23,-0.002807222,,,,,,
2007-03-26,0.001238834,,,,,,
2007-03-27,-0.001687288,,,,,,
2007-03-28,-0.002028137,,,,,,
2007-03-29,-0.001354856,,,,,,
2007-03-30,-0.001921985,,,,,,
2007-04-02,0.001659474,,,,,,
2007-04-03,-0.001248595,,,,,,
2007-04-04,0.001022802,,,,,,
2007-04-05,-0.003745907,,,,,,
2007-04-09,-0.006610258,,,,,,
2007-04-10,0.002982405,,,,,,
2007-04-11,-0.000685389,,,,,,
2007-04-12,0.00022779,,,,,,
2007-04-13,-0.003089049,,,,,,
2007-04-16,0.005510081,,,,,,
2007-04-17,0.005593201,,,,,,
2007-04-18,0.00499574,,,,,,
2007-04-19,-0.001695219,,,,,,
2007-04-20,-0.002602132,,,,,,
2007-04-23,0.003629867,,,,,,
2007-04-24,0.003730152,,,,,,
2007-04-25,-0.003490826,,,,,,
2007-04-26,-0.007232345,,,,,,
2007-04-27,-0.000227919,,,,,,
2007-04-30,0.010474981,,,,,,
2007-05-01,0.000723806,,,,,,
2007-05-02,-0.000565122,,,,,,
2007-05-03,-0.002261447,,,,,,
2007-05-04,0.004080288,,,,,,
2007-05-07,0.00270806,,,,,,
2007-05-08,-0.002250948,,,,,,
2007-05-09,-0.003949159,,,,,,
2007-05-10,0.002379411,,,,,,
2007-05-11,-0.003502654,,,,,,
2007-05-14,-0.002607864,,,,,,
2007-05-15,-0.000341926,,,,,,
2007-05-16,-0.0006826,,,,,,
2007-05-17,-0.004096964,,,,,,
2007-05-18,-0.006627557,,,,,,
2007-05-21,0.002991626,,,,,,
2007-05-22,-0.005161656,,,,,,
2007-05-23,-0.002881898,,,,,,
2007-05-24,0.000924812,,,,,,
2007-05-25,-0.002310416,,,,,,
2007-05-29,-0.000115747,,,,,,
2007-05-30,0.00208386,,,,,,
2007-05-31,-0.001848419,,,,,,
2007-06-01,-0.005253016,,,,,,
2007-06-04,0.004556525,,,,,,
2007-06-05,-0.006280321,,,,,,
2007-06-06,-0.000468499,,,,,,
2007-06-07,-0.017915717,,,,,,
2007-06-08,-0.000834555,,,,,,
2007-06-11,-0.002863674,,,,,,
2007-06-12,-0.014481178,,,,,,
2007-06-13,0.011900177,,,,,,
2007-06-14,-0.002519712,,,,,,
2007-06-15,0.00685778,,,,,,
2007-06-18,-0.002031637,,,,,,
2007-06-19,0.009339253,,,,,,
2007-06-20,-0.008066515,,,,,,
2007-06-21,-0.004783366,,,,,,
2007-06-22,0.006488538,,,,,,
2007-06-25,0.005491641,,,,,,
2007-06-26,0.000237546,,,,,,
2007-06-27,0.000949696,,,,,,
2007-06-28,-0.000236861,,,,,,
2007-06-29,0.010319965,,,,,,
2007-07-02,0.005257709,,,,,,
2007-07-03,-0.006097409,,,,,,
2007-07-05,-0.011206955,,,,,,
2007-07-06,-0.004056208,,,,,,
2007-07-09,0.003593177,,,,,,
2007-07-10,0.016949057,,,,,,
2007-07-11,-0.010328473,,,,,,
2007-07-12,-0.003438951,,,,,,
2007-07-13,0.002737234,,,,,,
2007-07-16,0.009613066,,,,,,
2007-07-17,-0.002116106,,,,,,
2007-07-18,0.003768855,,,,,,
2007-07-19,-0.000233819,,,,,,
2007-07-20,0.009038924,,,,,,
2007-07-23,-0.001628206,,,,,,
2007-07-24,0.003727684,,,,,,
2007-07-25,0.001973345,,,,,,
2007-07-26,0.008342687,,,,,,
2007-07-27,0.002872383,,,,,,
2007-07-30,-0.002864156,,,,,,
2007-07-31,0.007239361,,,,,,
2007-08-01,-0.002165653,,,,,,
2007-08-02,0.002525552,,,,,,
2007-08-03,0.006639752,,,,,,
2007-08-06,-0.007278426,,,,,,
2007-08-07,-0.000801884,,,,,,
2007-08-08,-0.012153498,,,,,,
2007-08-09,0.001393747,,,,,,
2007-08-10,-0.002319032,,,,,,
2007-08-13,0.002904688,,,,,,
2007-08-14,0.002664637,,,,,,
2007-08-15,-0.003581781,,,,,,
2007-08-16,0.010319089,,,,,,
2007-08-17,-0.004016406,,,,,,
2007-08-20,0.000575518,,,,,,
2007-08-21,0.004836188,,,,,,
2007-08-22,-0.001604203,,,,,,
2007-08-23,0.003443672,,,,,,
2007-08-24,0.004918862,,,,,,
2007-08-27,0.005236298,,,,,,
2007-08-28,0.001698284,,,,,,
2007-08-29,-0.002713125,,,,,,
2007-08-30,0.006688128,,,,,,
2007-08-31,0.000787334,,,,,,
2007-09-04,0.000475314,,,,,,
2007-09-05,0.00801681,,,,,,
2007-09-06,-0.002575571,,,,,,
2007-09-07,0.014150553,,,,,,
2007-09-10,0.007751619,,,,,,
2007-09-11,-0.000769609,,,,,,
2007-09-12,-0.00373841,,,,,,
2007-09-13,-0.008941751,,,,,,
2007-09-14,0.001448487,,,,,,
2007-09-17,0.004781883,,,,,,
2007-09-18,-0.00752662,,,,,,
2007-09-19,-0.009257734,,,,,,
2007-09-20,-0.018912454,,,,,,
2007-09-21,0.008491349,,,,,,
2007-09-24,0.002844756,,,,,,
2007-09-25,-0.003517742,,,,,,
2007-09-26,0.000911978,,,,,,
2007-09-27,0.006937054,,,,,,
2007-09-28,0.002260971,,,,,,
2007-10-01,0.005713662,,,,,,
2007-10-02,0.003150566,,,,,,
2007-10-03,-0.00291642,,,,,,
2007-10-04,0.0038252,,,,,,
2007-10-05,-0.010757928,,,,,,
2007-10-08,-0.000792892,,,,,,
2007-10-09,-0.001247529,,,,,,
2007-10-10,0.000567745,,,,,,
2007-10-11,-0.001021179,,,,,,
2007-10-12,-0.004882854,,,,,,
2007-10-15,0.000228598,,,,,,
2007-10-16,0.000341548,,,,,,
2007-10-17,0.010949078,,,,,,
2007-10-18,0.005528671,,,,,,
2007-10-19,0.014921267,,,,,,
2007-10-22,0.000111134,,,,,,
2007-10-23,-0.001326199,,,,,,
2007-10-24,0.007415317,,,,,,
2007-10-25,-0.003406002,,,,,,
2007-10-26,-0.002314633,,,,,,
2007-10-29,0.003867545,,,,,,
2007-10-30,-0.000550927,,,,,,
2007-10-31,-0.009030115,,,,,,
2007-11-01,0.012992118,,,,,,
2007-11-02,0.003196005,,,,,,
2007-11-05,-0.000439562,,,,,,
2007-11-06,-0.004835043,,,,,,
2007-11-07,0.001766766,,,,,,
2007-11-08,-0.00176365,,,,,,
2007-11-09,0.00850272,,,,,,
2007-11-12,0.003613032,,,,,,
2007-11-13,-0.003709635,,,,,,
2007-11-14,0.001095861,,,,,,
2007-11-15,0.00940648,,,,,,
2007-11-16,0.001409054,,,,,,
2007-11-19,0.006492681,,,,,,
2007-11-20,-0.001075123,,,,,,
2007-11-21,0.005811692,,,,,,
2007-11-23,0.002996574,,,,,,
2007-11-26,0.019737919,,,,,,
2007-11-27,-0.009520979,,,,,,
2007-11-28,-0.006760852,,,,,,
2007-11-29,0.008614115,,,,,,
2007-11-30,-0.004849405,,,,,,
2007-12-03,0.007935581,,,,,,
2007-12-04,-0.000105445,,,,,,
2007-12-05,-0.011927808,,,,,,
2007-12-06,-0.008759276,,,,,,
2007-12-07,-0.011208084,,,,,,
2007-12-10,-0.005994739,,,,,,
2007-12-11,0.01962702,,,,,,
2007-12-12,-0.010323043,,,,,,
2007-12-13,-0.010866597,,,,,,
2007-12-14,-0.004613258,,,,,,
2007-12-17,0.008939,,,,,,
2007-12-18,0.006453459,,,,,,
2007-12-19,0.013259283,,,,,,
2007-12-20,-0.002144787,,,,,,
2007-12-21,-0.014619443,,,,,,
2007-12-24,-0.004690906,,,,,,
2007-12-26,-0.008767911,,,,,,
2007-12-27,0.010901554,,,,,,
2007-12-28,0.015594393,,,,,,
2007-12-31,0.006055069,,,,,,
2008-01-02,0.014403021,,,,,,
2008-01-03,-0.001378056,,,,,,
2008-01-04,0.00021232,,,,,,
2008-01-07,0.004349194,,,,,,
2008-01-08,-0.001161302,,,,,,
2008-01-09,0.001903257,,,,,,
2008-01-10,-0.013509128,,,,,,
2008-01-11,0.007809651,,,,,,
2008-01-14,0.003715601,,,,,,
2008-01-15,0.011211103,,,,,,
2008-01-16,-0.007216027,,,,,,
2008-01-17,0.012957765,,,,,,
2008-01-18,-0.006865136,,,,,,
2008-01-22,0.010681968,,,,,,
2008-01-23,-0.00227901,,,,,,
2008-01-24,-0.020043762,,,,,,
2008-01-25,0.016850118,,,,,,
2008-01-28,-0.003751303,,,,,,
2008-01-29,-0.006800336,,,,,,
2008-01-30,-0.00653005,,,,,,
2008-01-31,0.007103149,,,,,,
2008-02-01,0.006011257,,,,,,
2008-02-04,-0.01029161,,,,,,
2008-02-05,0.007639911,,,,,,
2008-02-06,-0.003053708,,,,,,
2008-02-07,-0.021546665,,,,,,
2008-02-08,0.011442744,,,,,,
2008-02-11,0.004161798,,,,,,
2008-02-12,-0.005951878,,,,,,
2008-02-13,-0.010585053,,,,,,
2008-02-14,-0.014695625,,,,,,
2008-02-15,0.007677157,,,,,,
2008-02-19,-0.010121857,,,,,,
2008-02-20,0.006926635,,,,,,
2008-02-21,0.010591791,,,,,,
2008-02-22,-0.00572664,,,,,,
2008-02-25,-0.010214941,,,,,,
2008-02-26,0.000328722,,,,,,
2008-02-27,0.000878211,,,,,,
2008-02-28,0.017765726,,,,,,
2008-02-29,0.015300242,,,,,,
2008-03-03,-0.002577844,,,,,,
2008-03-04,-0.009718466,,,,,,
2008-03-05,-0.01197019,,,,,,
2008-03-06,0.005348131,,,,,,
2008-03-07,0.001302714,,,,,,
2008-03-10,0.014746256,,,,,,
2008-03-11,-0.008548148,,,,,,
2008-03-12,0.019290884,,,,,,
2008-03-13,-0.007825029,,,,,,
2008-03-14,0.012361859,,,,,,
2008-03-17,0.007684712,,,,,,
2008-03-18,-0.003865052,,,,,,
2008-03-19,0.016568467,,,,,,
2008-03-20,0.002475952,,,,,,
2008-03-24,-0.019345274,,,,,,
2008-03-25,0.004197159,,,,,,
2008-03-26,-0.004179616,,,,,,
2008-03-27,-0.007030745,,,,,,
2008-03-28,0.00972167,,,,,,
2008-03-31,0.003557922,,,,,,
2008-04-01,-0.016274473,,,,,,
2008-04-02,0.002129581,,,,,,
2008-04-03,0.002231081,,,,,,
2008-04-04,0.009115162,,,,,,
2008-04-07,-0.005251699,,,,,,
2008-04-08,-0.003484747,,,,,,
2008-04-09,0.010384728,,,,,,
2008-04-10,-0.003355891,,,,,,
2008-04-11,0.006734605,,,,,,
2008-04-14,-0.005853191,,,,,,
2008-04-15,-0.012407085,,,,,,
2008-04-16,-0.009793989,,,,,,
